"都道府県番号","団体コード","都道府県名（漢字）","市区町村名（漢字）","都道府県名（カナ）","市区町村名（カナ）"
"03","032140","岩手県","八幡平市","ｲﾜﾃｹﾝ","ﾊﾁﾏﾝﾀｲｼ"
"03","032158","岩手県","奥州市","ｲﾜﾃｹﾝ","ｵｳｼｭｳｼ"
"03","032166","岩手県","滝沢市","ｲﾜﾃｹﾝ","ﾀｷｻﾞﾜｼ"
"03","033014","岩手県","雫石町","ｲﾜﾃｹﾝ","ｼｽﾞｸｲｼﾁｮｳ"
"03","033022","岩手県","葛巻町","ｲﾜﾃｹﾝ","ｸｽﾞﾏｷﾏﾁ"
"03","033031","岩手県","岩手町","ｲﾜﾃｹﾝ","ｲﾜﾃﾏﾁ"
"03","033219","岩手県","紫波町","ｲﾜﾃｹﾝ","ｼﾜﾁｮｳ"
"03","033227","岩手県","矢巾町","ｲﾜﾃｹﾝ","ﾔﾊﾊﾞﾁｮｳ"
"03","033669","岩手県","西和賀町","ｲﾜﾃｹﾝ","ﾆｼﾜｶﾞﾏﾁ"
"03","033812","岩手県","金ケ崎町","ｲﾜﾃｹﾝ","ｶﾈｶﾞｻｷﾁｮｳ"
"03","034029","岩手県","平泉町","ｲﾜﾃｹﾝ","ﾋﾗｲｽﾞﾐﾁｮｳ"
"03","034410","岩手県","住田町","ｲﾜﾃｹﾝ","ｽﾐﾀﾁｮｳ"
"03","034614","岩手県","大槌町","ｲﾜﾃｹﾝ","ｵｵﾂﾁﾁｮｳ"
"03","034827","岩手県","山田町","ｲﾜﾃｹﾝ","ﾔﾏﾀﾞﾏﾁ"
"03","034835","岩手県","岩泉町","ｲﾜﾃｹﾝ","ｲﾜｲｽﾞﾐﾁｮｳ"
"03","034843","岩手県","田野畑村","ｲﾜﾃｹﾝ","ﾀﾉﾊﾀﾑﾗ"
"03","034851","岩手県","普代村","ｲﾜﾃｹﾝ","ﾌﾀﾞｲﾑﾗ"
"03","035017","岩手県","軽米町","ｲﾜﾃｹﾝ","ｶﾙﾏｲﾏﾁ"
"03","035033","岩手県","野田村","ｲﾜﾃｹﾝ","ﾉﾀﾞﾑﾗ"
"03","035068","岩手県","九戸村","ｲﾜﾃｹﾝ","ｸﾉﾍﾑﾗ"
"03","035076","岩手県","洋野町","ｲﾜﾃｹﾝ","ﾋﾛﾉﾁｮｳ"
"03","035246","岩手県","一戸町","ｲﾜﾃｹﾝ","ｲﾁﾉﾍﾏﾁ"
"04","040002","宮城県","","ﾐﾔｷﾞｹﾝ",""
"04","041009","宮城県","仙台市","ﾐﾔｷﾞｹﾝ","ｾﾝﾀﾞｲｼ"
"04","041017","宮城県","仙台市青葉区","ﾐﾔｷﾞｹﾝ","ｾﾝﾀﾞｲｼｱｵﾊﾞｸ"
"04","041025","宮城県","仙台市宮城野区","ﾐﾔｷﾞｹﾝ","ｾﾝﾀﾞｲｼﾐﾔｷﾞﾉｸ"
"04","041033","宮城県","仙台市若林区","ﾐﾔｷﾞｹﾝ","ｾﾝﾀﾞｲｼﾜｶﾊﾞﾔｼｸ"
"04","041041","宮城県","仙台市太白区","ﾐﾔｷﾞｹﾝ","ｾﾝﾀﾞｲｼﾀｲﾊｸｸ"
"04","041050","宮城県","仙台市泉区","ﾐﾔｷﾞｹﾝ","ｾﾝﾀﾞｲｼｲｽﾞﾐｸ"
"04","042021","宮城県","石巻市","ﾐﾔｷﾞｹﾝ","ｲｼﾉﾏｷｼ"
"04","042030","宮城県","塩竈市","ﾐﾔｷﾞｹﾝ","ｼｵｶﾞﾏｼ"
"04","042056","宮城県","気仙沼市","ﾐﾔｷﾞｹﾝ","ｹｾﾝﾇﾏｼ"
"04","042064","宮城県","白石市","ﾐﾔｷﾞｹﾝ","ｼﾛｲｼｼ"
"04","042072","宮城県","名取市","ﾐﾔｷﾞｹﾝ","ﾅﾄﾘｼ"
"04","042081","宮城県","角田市","ﾐﾔｷﾞｹﾝ","ｶｸﾀﾞｼ"
"04","042099","宮城県","多賀城市","ﾐﾔｷﾞｹﾝ","ﾀｶﾞｼﾞｮｳｼ"
"04","042111","宮城県","岩沼市","ﾐﾔｷﾞｹﾝ","ｲﾜﾇﾏｼ"
"04","042129","宮城県","登米市","ﾐﾔｷﾞｹﾝ","ﾄﾒｼ"
"04","042137","宮城県","栗原市","ﾐﾔｷﾞｹﾝ","ｸﾘﾊﾗｼ"
"04","042145","宮城県","東松島市","ﾐﾔｷﾞｹﾝ","ﾋｶﾞｼﾏﾂｼﾏｼ"
"04","042153","宮城県","大崎市","ﾐﾔｷﾞｹﾝ","ｵｵｻｷｼ"
"04","042161","宮城県","富谷市","ﾐﾔｷﾞｹﾝ","ﾄﾐﾔｼ"
"04","043010","宮城県","蔵王町","ﾐﾔｷﾞｹﾝ","ｻﾞｵｳﾏﾁ"
"04","043028","宮城県","七ヶ宿町","ﾐﾔｷﾞｹﾝ","ｼﾁｶｼｭｸﾏﾁ"
"04","043214","宮城県","大河原町","ﾐﾔｷﾞｹﾝ","ｵｵｶﾞﾜﾗﾏﾁ"
"04","043222","宮城県","村田町","ﾐﾔｷﾞｹﾝ","ﾑﾗﾀﾏﾁ"
"04","043231","宮城県","柴田町","ﾐﾔｷﾞｹﾝ","ｼﾊﾞﾀﾏﾁ"
"04","043249","宮城県","川崎町","ﾐﾔｷﾞｹﾝ","ｶﾜｻｷﾏﾁ"
"04","043419","宮城県","丸森町","ﾐﾔｷﾞｹﾝ","ﾏﾙﾓﾘﾏﾁ"
"04","043613","宮城県","亘理町","ﾐﾔｷﾞｹﾝ","ﾜﾀﾘﾁｮｳ"
"04","043621","宮城県","山元町","ﾐﾔｷﾞｹﾝ","ﾔﾏﾓﾄﾁｮｳ"
"04","044016","宮城県","松島町","ﾐﾔｷﾞｹﾝ","ﾏﾂｼﾏﾏﾁ"
"04","044041","宮城県","七ヶ浜町","ﾐﾔｷﾞｹﾝ","ｼﾁｶﾞﾊﾏﾏﾁ"
"04","044067","宮城県","利府町","ﾐﾔｷﾞｹﾝ","ﾘﾌﾁｮｳ"
"04","044211","宮城県","大和町","ﾐﾔｷﾞｹﾝ","ﾀｲﾜﾁｮｳ"
"04","044229","宮城県","大郷町","ﾐﾔｷﾞｹﾝ","ｵｵｻﾄﾁｮｳ"
"04","044245","宮城県","大衡村","ﾐﾔｷﾞｹﾝ","ｵｵﾋﾗﾑﾗ"
"04","044440","宮城県","色麻町","ﾐﾔｷﾞｹﾝ","ｼｶﾏﾁｮｳ"
"04","044458","宮城県","加美町","ﾐﾔｷﾞｹﾝ","ｶﾐﾏﾁ"
"04","045012","宮城県","涌谷町","ﾐﾔｷﾞｹﾝ","ﾜｸﾔﾁｮｳ"
"04","045055","宮城県","美里町","ﾐﾔｷﾞｹﾝ","ﾐｻﾄﾏﾁ"
"04","045811","宮城県","女川町","ﾐﾔｷﾞｹﾝ","ｵﾅｶﾞﾜﾁｮｳ"
"04","046060","宮城県","南三陸町","ﾐﾔｷﾞｹﾝ","ﾐﾅﾐｻﾝﾘｸﾁｮｳ"
"05","050008","秋田県","","ｱｷﾀｹﾝ",""
"05","052019","秋田県","秋田市","ｱｷﾀｹﾝ","ｱｷﾀｼ"
"05","052027","秋田県","能代市","ｱｷﾀｹﾝ","ﾉｼﾛｼ"
"05","052035","秋田県","横手市","ｱｷﾀｹﾝ","ﾖｺﾃｼ"
"05","052043","秋田県","大館市","ｱｷﾀｹﾝ","ｵｵﾀﾞﾃｼ"
"05","052060","秋田県","男鹿市","ｱｷﾀｹﾝ","ｵｶﾞｼ"
"05","052078","秋田県","湯沢市","ｱｷﾀｹﾝ","ﾕｻﾞﾜｼ"
"05","052094","秋田県","鹿角市","ｱｷﾀｹﾝ","ｶﾂﾞﾉｼ"
"05","052108","秋田県","由利本荘市","ｱｷﾀｹﾝ","ﾕﾘﾎﾝｼﾞｮｳｼ"
"05","052116","秋田県","潟上市","ｱｷﾀｹﾝ","ｶﾀｶﾞﾐｼ"
"05","052124","秋田県","大仙市","ｱｷﾀｹﾝ","ﾀﾞｲｾﾝｼ"
"05","052132","秋田県","北秋田市","ｱｷﾀｹﾝ","ｷﾀｱｷﾀｼ"
"05","052141","秋田県","にかほ市","ｱｷﾀｹﾝ","ﾆｶﾎｼ"
"05","052159","秋田県","仙北市","ｱｷﾀｹﾝ","ｾﾝﾎﾞｸｼ"
"05","053031","秋田県","小坂町","ｱｷﾀｹﾝ","ｺｻｶﾏﾁ"
"05","053279","秋田県","上小阿仁村","ｱｷﾀｹﾝ","ｶﾐｺｱﾆﾑﾗ"
"05","053465","秋田県","藤里町","ｱｷﾀｹﾝ","ﾌｼﾞｻﾄﾏﾁ"
"05","053481","秋田県","三種町","ｱｷﾀｹﾝ","ﾐﾀﾈﾁｮｳ"
"05","053490","秋田県","八峰町","ｱｷﾀｹﾝ","ﾊｯﾎﾟｳﾁｮｳ"
"05","053619","秋田県","五城目町","ｱｷﾀｹﾝ","ｺﾞｼﾞｮｳﾒﾏﾁ"
"05","053635","秋田県","八郎潟町","ｱｷﾀｹﾝ","ﾊﾁﾛｳｶﾞﾀﾏﾁ"
"05","053660","秋田県","井川町","ｱｷﾀｹﾝ","ｲｶﾜﾏﾁ"
"05","053686","秋田県","大潟村","ｱｷﾀｹﾝ","ｵｵｶﾞﾀﾑﾗ"
"05","054348","秋田県","美郷町","ｱｷﾀｹﾝ","ﾐｻﾄﾁｮｳ"
"05","054631","秋田県","羽後町","ｱｷﾀｹﾝ","ｳｺﾞﾏﾁ"
"05","054640","秋田県","東成瀬村","ｱｷﾀｹﾝ","ﾋｶﾞｼﾅﾙｾﾑﾗ"
"06","060003","山形県","","ﾔﾏｶﾞﾀｹﾝ",""
"06","062014","山形県","山形市","ﾔﾏｶﾞﾀｹﾝ","ﾔﾏｶﾞﾀｼ"
"06","062022","山形県","米沢市","ﾔﾏｶﾞﾀｹﾝ","ﾖﾈｻﾞﾜｼ"
"06","062031","山形県","鶴岡市","ﾔﾏｶﾞﾀｹﾝ","ﾂﾙｵｶｼ"
"06","062049","山形県","酒田市","ﾔﾏｶﾞﾀｹﾝ","ｻｶﾀｼ"
"06","062057","山形県","新庄市","ﾔﾏｶﾞﾀｹﾝ","ｼﾝｼﾞｮｳｼ"
"06","062065","山形県","寒河江市","ﾔﾏｶﾞﾀｹﾝ","ｻｶﾞｴｼ"
"06","062073","山形県","上山市","ﾔﾏｶﾞﾀｹﾝ","ｶﾐﾉﾔﾏｼ"
"06","062081","山形県","村山市","ﾔﾏｶﾞﾀｹﾝ","ﾑﾗﾔﾏｼ"
"06","062090","山形県","長井市","ﾔﾏｶﾞﾀｹﾝ","ﾅｶﾞｲｼ"
"06","062103","山形県","天童市","ﾔﾏｶﾞﾀｹﾝ","ﾃﾝﾄﾞｳｼ"
"06","062111","山形県","東根市","ﾔﾏｶﾞﾀｹﾝ","ﾋｶﾞｼﾈｼ"
"06","062120","山形県","尾花沢市","ﾔﾏｶﾞﾀｹﾝ","ｵﾊﾞﾅｻﾞﾜｼ"
"06","062138","山形県","南陽市","ﾔﾏｶﾞﾀｹﾝ","ﾅﾝﾖｳｼ"
"06","063011","山形県","山辺町","ﾔﾏｶﾞﾀｹﾝ","ﾔﾏﾉﾍﾞﾏﾁ"
"06","063029","山形県","中山町","ﾔﾏｶﾞﾀｹﾝ","ﾅｶﾔﾏﾏﾁ"
"06","063215","山形県","河北町","ﾔﾏｶﾞﾀｹﾝ","ｶﾎｸﾁｮｳ"
"06","063223","山形県","西川町","ﾔﾏｶﾞﾀｹﾝ","ﾆｼｶﾜﾏﾁ"
"06","063231","山形県","朝日町","ﾔﾏｶﾞﾀｹﾝ","ｱｻﾋﾏﾁ"
"06","063240","山形県","大江町","ﾔﾏｶﾞﾀｹﾝ","ｵｵｴﾏﾁ"
"06","063410","山形県","大石田町","ﾔﾏｶﾞﾀｹﾝ","ｵｵｲｼﾀﾞﾏﾁ"
"06","063614","山形県","金山町","ﾔﾏｶﾞﾀｹﾝ","ｶﾈﾔﾏﾏﾁ"
"06","063622","山形県","最上町","ﾔﾏｶﾞﾀｹﾝ","ﾓｶﾞﾐﾏﾁ"
"06","063631","山形県","舟形町","ﾔﾏｶﾞﾀｹﾝ","ﾌﾅｶﾞﾀﾏﾁ"
"06","063649","山形県","真室川町","ﾔﾏｶﾞﾀｹﾝ","ﾏﾑﾛｶﾞﾜﾏﾁ"
"06","063657","山形県","大蔵村","ﾔﾏｶﾞﾀｹﾝ","ｵｵｸﾗﾑﾗ"
"06","063665","山形県","鮭川村","ﾔﾏｶﾞﾀｹﾝ","ｻｹｶﾞﾜﾑﾗ"
"06","063673","山形県","戸沢村","ﾔﾏｶﾞﾀｹﾝ","ﾄｻﾞﾜﾑﾗ"
"06","063819","山形県","高畠町","ﾔﾏｶﾞﾀｹﾝ","ﾀｶﾊﾀﾏﾁ"
"06","063827","山形県","川西町","ﾔﾏｶﾞﾀｹﾝ","ｶﾜﾆｼﾏﾁ"
"06","064017","山形県","小国町","ﾔﾏｶﾞﾀｹﾝ","ｵｸﾞﾆﾏﾁ"
"06","064025","山形県","白鷹町","ﾔﾏｶﾞﾀｹﾝ","ｼﾗﾀｶﾏﾁ"
"06","064033","山形県","飯豊町","ﾔﾏｶﾞﾀｹﾝ","ｲｲﾃﾞﾏﾁ"
"06","064262","山形県","三川町","ﾔﾏｶﾞﾀｹﾝ","ﾐｶﾜﾏﾁ"
"06","064289","山形県","庄内町","ﾔﾏｶﾞﾀｹﾝ","ｼﾖｳﾅｲﾏﾁ"
"06","064611","山形県","遊佐町","ﾔﾏｶﾞﾀｹﾝ","ﾕｻﾞﾏﾁ"
"07","070009","福島県","","ﾌｸｼﾏｹﾝ",""
"07","072010","福島県","福島市","ﾌｸｼﾏｹﾝ","ﾌｸｼﾏｼ"
"07","072028","福島県","会津若松市","ﾌｸｼﾏｹﾝ","ｱｲﾂﾞﾜｶﾏﾂｼ"
"07","072036","福島県","郡山市","ﾌｸｼﾏｹﾝ","ｺｵﾘﾔﾏｼ"
"07","072044","福島県","いわき市","ﾌｸｼﾏｹﾝ","ｲﾜｷｼ"
"07","072052","福島県","白河市","ﾌｸｼﾏｹﾝ","ｼﾗｶﾜｼ"
"07","072079","福島県","須賀川市","ﾌｸｼﾏｹﾝ","ｽｶｶﾞﾜｼ"
"07","072087","福島県","喜多方市","ﾌｸｼﾏｹﾝ","ｷﾀｶﾀｼ"
"07","072095","福島県","相馬市","ﾌｸｼﾏｹﾝ","ｿｳﾏｼ"
"07","072109","福島県","二本松市","ﾌｸｼﾏｹﾝ","ﾆﾎﾝﾏﾂｼ"
"07","072117","福島県","田村市","ﾌｸｼﾏｹﾝ","ﾀﾑﾗｼ"
"07","072125","福島県","南相馬市","ﾌｸｼﾏｹﾝ","ﾐﾅﾐｿｳﾏｼ"
"07","072133","福島県","伊達市","ﾌｸｼﾏｹﾝ","ﾀﾞﾃｼ"
"07","072141","福島県","本宮市","ﾌｸｼﾏｹﾝ","ﾓﾄﾐﾔｼ"
"07","073016","福島県","桑折町","ﾌｸｼﾏｹﾝ","ｺｵﾘﾏﾁ"
"07","073032","福島県","国見町","ﾌｸｼﾏｹﾝ","ｸﾆﾐﾏﾁ"
"07","073083","福島県","川俣町","ﾌｸｼﾏｹﾝ","ｶﾜﾏﾀﾏﾁ"
"07","073229","福島県","大玉村","ﾌｸｼﾏｹﾝ","ｵｵﾀﾏﾑﾗ"
"07","073423","福島県","鏡石町","ﾌｸｼﾏｹﾝ","ｶｶﾞﾐｲｼﾏﾁ"
"07","073440","福島県","天栄村","ﾌｸｼﾏｹﾝ","ﾃﾝｴｲﾑﾗ"
"07","073628","福島県","下郷町","ﾌｸｼﾏｹﾝ","ｼﾓｺﾞｳﾏﾁ"
"07","073644","福島県","檜枝岐村","ﾌｸｼﾏｹﾝ","ﾋﾉｴﾏﾀﾑﾗ"
"07","073679","福島県","只見町","ﾌｸｼﾏｹﾝ","ﾀﾀﾞﾐﾏﾁ"
"07","073687","福島県","南会津町","ﾌｸｼﾏｹﾝ","ﾐﾅﾐｱｲﾂﾞﾏﾁ"
"07","074021","福島県","北塩原村","ﾌｸｼﾏｹﾝ","ｷﾀｼｵﾊﾞﾗﾑﾗ"
"07","074055","福島県","西会津町","ﾌｸｼﾏｹﾝ","ﾆｼｱｲﾂﾞﾏﾁ"
"07","074071","福島県","磐梯町","ﾌｸｼﾏｹﾝ","ﾊﾞﾝﾀﾞｲﾏﾁ"
"07","074080","福島県","猪苗代町","ﾌｸｼﾏｹﾝ","ｲﾅﾜｼﾛﾏﾁ"
"07","074217","福島県","会津坂下町","ﾌｸｼﾏｹﾝ","ｱｲﾂﾞﾊﾞﾝｹﾞﾏﾁ"
"07","074225","福島県","湯川村","ﾌｸｼﾏｹﾝ","ﾕｶﾞﾜﾑﾗ"
"07","074233","福島県","柳津町","ﾌｸｼﾏｹﾝ","ﾔﾅｲﾂﾞﾏﾁ"
"07","074446","福島県","三島町","ﾌｸｼﾏｹﾝ","ﾐｼﾏﾏﾁ"
"07","074454","福島県","金山町","ﾌｸｼﾏｹﾝ","ｶﾈﾔﾏﾏﾁ"
"07","074462","福島県","昭和村","ﾌｸｼﾏｹﾝ","ｼｮｳﾜﾑﾗ"
"07","074471","福島県","会津美里町","ﾌｸｼﾏｹﾝ","ｱｲﾂﾞﾐｻﾄﾏﾁ"
"07","074616","福島県","西郷村","ﾌｸｼﾏｹﾝ","ﾆｼｺﾞｳﾑﾗ"
"07","074641","福島県","泉崎村","ﾌｸｼﾏｹﾝ","ｲｽﾞﾐｻﾞｷﾑﾗ"
"07","074659","福島県","中島村","ﾌｸｼﾏｹﾝ","ﾅｶｼﾞﾏﾑﾗ"
"07","074667","福島県","矢吹町","ﾌｸｼﾏｹﾝ","ﾔﾌﾞｷﾏﾁ"
"07","074811","福島県","棚倉町","ﾌｸｼﾏｹﾝ","ﾀﾅｸﾞﾗﾏﾁ"
"07","074829","福島県","矢祭町","ﾌｸｼﾏｹﾝ","ﾔﾏﾂﾘﾏﾁ"
"07","074837","福島県","塙町","ﾌｸｼﾏｹﾝ","ﾊﾅﾜﾏﾁ"
"07","074845","福島県","鮫川村","ﾌｸｼﾏｹﾝ","ｻﾒｶﾞﾜﾑﾗ"
"07","075019","福島県","石川町","ﾌｸｼﾏｹﾝ","ｲｼｶﾜﾏﾁ"
"07","075027","福島県","玉川村","ﾌｸｼﾏｹﾝ","ﾀﾏｶﾜﾑﾗ"
"07","075035","福島県","平田村","ﾌｸｼﾏｹﾝ","ﾋﾗﾀﾑﾗ"
"07","075043","福島県","浅川町","ﾌｸｼﾏｹﾝ","ｱｻｶﾜﾏﾁ"
"07","075051","福島県","古殿町","ﾌｸｼﾏｹﾝ","ﾌﾙﾄﾞﾉﾏﾁ"
"07","075213","福島県","三春町","ﾌｸｼﾏｹﾝ","ﾐﾊﾙﾏﾁ"
"07","075221","福島県","小野町","ﾌｸｼﾏｹﾝ","ｵﾉﾏﾁ"
"07","075418","福島県","広野町","ﾌｸｼﾏｹﾝ","ﾋﾛﾉﾏﾁ"
"07","075426","福島県","楢葉町","ﾌｸｼﾏｹﾝ","ﾅﾗﾊﾏﾁ"
"07","075434","福島県","富岡町","ﾌｸｼﾏｹﾝ","ﾄﾐｵｶﾏﾁ"
"07","075442","福島県","川内村","ﾌｸｼﾏｹﾝ","ｶﾜｳﾁﾑﾗ"
"07","075451","福島県","大熊町","ﾌｸｼﾏｹﾝ","ｵｵｸﾏﾏﾁ"
"07","075469","福島県","双葉町","ﾌｸｼﾏｹﾝ","ﾌﾀﾊﾞﾏﾁ"
"07","075477","福島県","浪江町","ﾌｸｼﾏｹﾝ","ﾅﾐｴﾏﾁ"
"07","075485","福島県","葛尾村","ﾌｸｼﾏｹﾝ","ｶﾂﾗｵﾑﾗ"
"07","075612","福島県","新地町","ﾌｸｼﾏｹﾝ","ｼﾝﾁﾏﾁ"
"07","075647","福島県","飯舘村","ﾌｸｼﾏｹﾝ","ｲｲﾀﾃﾑﾗ"
"08","080004","茨城県","","ｲﾊﾞﾗｷｹﾝ",""
"08","082015","茨城県","水戸市","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ"
"08","082023","茨城県","日立市","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｼ"
"08","082031","茨城県","土浦市","ｲﾊﾞﾗｷｹﾝ","ﾂﾁｳﾗｼ"
"08","082040","茨城県","古河市","ｲﾊﾞﾗｷｹﾝ","ｺｶﾞｼ"
"08","082058","茨城県","石岡市","ｲﾊﾞﾗｷｹﾝ","ｲｼｵｶｼ"
"08","082074","茨城県","結城市","ｲﾊﾞﾗｷｹﾝ","ﾕｳｷｼ"
"08","082082","茨城県","龍ケ崎市","ｲﾊﾞﾗｷｹﾝ","ﾘｭｳｶﾞｻｷｼ"
"08","082104","茨城県","下妻市","ｲﾊﾞﾗｷｹﾝ","ｼﾓﾂﾏｼ"
"08","082112","茨城県","常総市","ｲﾊﾞﾗｷｹﾝ","ｼﾞｮｳｿｳｼ"
"08","082121","茨城県","常陸太田市","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｵｵﾀｼ"
"08","082147","茨城県","高萩市","ｲﾊﾞﾗｷｹﾝ","ﾀｶﾊｷﾞｼ"
"08","082155","茨城県","北茨城市","ｲﾊﾞﾗｷｹﾝ","ｷﾀｲﾊﾞﾗｷｼ"
"08","082163","茨城県","笠間市","ｲﾊﾞﾗｷｹﾝ","ｶｻﾏｼ"
"08","082171","茨城県","取手市","ｲﾊﾞﾗｷｹﾝ","ﾄﾘﾃﾞｼ"
"08","082198","茨城県","牛久市","ｲﾊﾞﾗｷｹﾝ","ｳｼｸｼ"
"08","082201","茨城県","つくば市","ｲﾊﾞﾗｷｹﾝ","ﾂｸﾊﾞｼ"
"08","082210","茨城県","ひたちなか市","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁﾅｶｼ"
"08","082228","茨城県","鹿嶋市","ｲﾊﾞﾗｷｹﾝ","ｶｼﾏｼ"
"08","082236","茨城県","潮来市","ｲﾊﾞﾗｷｹﾝ","ｲﾀｺｼ"
"08","082244","茨城県","守谷市","ｲﾊﾞﾗｷｹﾝ","ﾓﾘﾔｼ"
"08","082252","茨城県","常陸大宮市","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｵｵﾐﾔｼ"
"08","082261","茨城県","那珂市","ｲﾊﾞﾗｷｹﾝ","ﾅｶｼ"
"08","082279","茨城県","筑西市","ｲﾊﾞﾗｷｹﾝ","ﾁｸｾｲｼ"
"08","082287","茨城県","坂東市","ｲﾊﾞﾗｷｹﾝ","ﾊﾞﾝﾄﾞｳｼ"
"08","082295","茨城県","稲敷市","ｲﾊﾞﾗｷｹﾝ","ｲﾅｼｷｼ"
"08","082309","茨城県","かすみがうら市","ｲﾊﾞﾗｷｹﾝ","ｶｽﾐｶﾞｳﾗｼ"
"08","082317","茨城県","桜川市","ｲﾊﾞﾗｷｹﾝ","ｻｸﾗｶﾞﾜｼ"
"08","082325","茨城県","神栖市","ｲﾊﾞﾗｷｹﾝ","ｶﾐｽｼ"
"08","082333","茨城県","行方市","ｲﾊﾞﾗｷｹﾝ","ﾅﾒｶﾞﾀｼ"
"08","082341","茨城県","鉾田市","ｲﾊﾞﾗｷｹﾝ","ﾎｺﾀｼ"
"08","082350","茨城県","つくばみらい市","ｲﾊﾞﾗｷｹﾝ","ﾂｸﾊﾞﾐﾗｲｼ"
"08","082368","茨城県","小美玉市","ｲﾊﾞﾗｷｹﾝ","ｵﾐﾀﾏｼ"
"08","083020","茨城県","茨城町","ｲﾊﾞﾗｷｹﾝ","ｲﾊﾞﾗｷﾏﾁ"
"08","083097","茨城県","大洗町","ｲﾊﾞﾗｷｹﾝ","ｵｵｱﾗｲﾏﾁ"
"08","083101","茨城県","城里町","ｲﾊﾞﾗｷｹﾝ","ｼﾛｻﾄﾏﾁ"
"08","083411","茨城県","東海村","ｲﾊﾞﾗｷｹﾝ","ﾄｳｶｲﾑﾗ"
"08","083640","茨城県","大子町","ｲﾊﾞﾗｷｹﾝ","ﾀﾞｲｺﾞﾏﾁ"
"08","084425","茨城県","美浦村","ｲﾊﾞﾗｷｹﾝ","ﾐﾎﾑﾗ"
"08","084433","茨城県","阿見町","ｲﾊﾞﾗｷｹﾝ","ｱﾐﾏﾁ"
"08","084476","茨城県","河内町","ｲﾊﾞﾗｷｹﾝ","ｶﾜﾁﾏﾁ"
"08","085219","茨城県","八千代町","ｲﾊﾞﾗｷｹﾝ","ﾔﾁﾖﾏﾁ"
"08","085421","茨城県","五霞町","ｲﾊﾞﾗｷｹﾝ","ｺﾞｶﾏﾁ"
"08","085464","茨城県","境町","ｲﾊﾞﾗｷｹﾝ","ｻｶｲﾏﾁ"
"08","085642","茨城県","利根町","ｲﾊﾞﾗｷｹﾝ","ﾄﾈﾏﾁ"
"09","090000","栃木県","","ﾄﾁｷﾞｹﾝ",""
"09","092011","栃木県","宇都宮市","ﾄﾁｷﾞｹﾝ","ｳﾂﾉﾐﾔｼ"
"09","092029","栃木県","足利市","ﾄﾁｷﾞｹﾝ","ｱｼｶｶﾞｼ"
"09","092037","栃木県","栃木市","ﾄﾁｷﾞｹﾝ","ﾄﾁｷﾞｼ"
"09","092045","栃木県","佐野市","ﾄﾁｷﾞｹﾝ","ｻﾉｼ"
"09","092053","栃木県","鹿沼市","ﾄﾁｷﾞｹﾝ","ｶﾇﾏｼ"
"09","092061","栃木県","日光市","ﾄﾁｷﾞｹﾝ","ﾆｯｺｳｼ"
"09","092088","栃木県","小山市","ﾄﾁｷﾞｹﾝ","ｵﾔﾏｼ"
"09","092096","栃木県","真岡市","ﾄﾁｷﾞｹﾝ","ﾓｵｶｼ"
"09","092100","栃木県","大田原市","ﾄﾁｷﾞｹﾝ","ｵｵﾀﾜﾗｼ"
"09","092118","栃木県","矢板市","ﾄﾁｷﾞｹﾝ","ﾔｲﾀｼ"
"09","092134","栃木県","那須塩原市","ﾄﾁｷﾞｹﾝ","ﾅｽｼｵﾊﾞﾗｼ"
"09","092142","栃木県","さくら市","ﾄﾁｷﾞｹﾝ","ｻｸﾗｼ"
"09","092151","栃木県","那須烏山市","ﾄﾁｷﾞｹﾝ","ﾅｽｶﾗｽﾔﾏｼ"
"09","092169","栃木県","下野市","ﾄﾁｷﾞｹﾝ","ｼﾓﾂｹｼ"
"09","093017","栃木県","上三川町","ﾄﾁｷﾞｹﾝ","ｶﾐﾉｶﾜﾏﾁ"
"09","093424","栃木県","益子町","ﾄﾁｷﾞｹﾝ","ﾏｼｺﾏﾁ"
"09","093432","栃木県","茂木町","ﾄﾁｷﾞｹﾝ","ﾓﾃｷﾞﾏﾁ"
"09","093441","栃木県","市貝町","ﾄﾁｷﾞｹﾝ","ｲﾁｶｲﾏﾁ"
"09","093459","栃木県","芳賀町","ﾄﾁｷﾞｹﾝ","ﾊｶﾞﾏﾁ"
"09","093611","栃木県","壬生町","ﾄﾁｷﾞｹﾝ","ﾐﾌﾞﾏﾁ"
"09","093645","栃木県","野木町","ﾄﾁｷﾞｹﾝ","ﾉｷﾞﾏﾁ"
"09","093840","栃木県","塩谷町","ﾄﾁｷﾞｹﾝ","ｼｵﾔﾏﾁ"
"09","093866","栃木県","高根沢町","ﾄﾁｷﾞｹﾝ","ﾀｶﾈｻﾞﾜﾏﾁ"
"09","094072","栃木県","那須町","ﾄﾁｷﾞｹﾝ","ﾅｽﾏﾁ"
"09","094111","栃木県","那珂川町","ﾄﾁｷﾞｹﾝ","ﾅｶｶﾞﾜﾏﾁ"
"10","100005","群馬県","","ｸﾞﾝﾏｹﾝ",""
"10","102016","群馬県","前橋市","ｸﾞﾝﾏｹﾝ","ﾏｴﾊﾞｼｼ"
